Pri_dMass,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal
0.741438,2080457670.9682398,2.27335,25.256325,51.211306
0.125412,6852398848.553235,12.4796,53.131764,53.903965
0.578783,1926484551.3107462,4.02266,27.42634,61.003425
0.647778,2122229429.8655255,11.7561,31.283083,59.190601
0.831466,1811941577.899912,1.19059,20.469335,45.884201
0.34152,4525406733.662361,1.28675,36.775782,52.151551
0.245042,2280395491.5772734,0.956328,4.173305,47.938805
0.341454,6251886205.9629545,10.0836,53.86497,57.715573
0.410496,1597204367.1132717,0.903433,4.160658,53.251895
0.897726,5327139152.456498,1.89467,37.396432,43.443983
0.251707,1494840460.4161935,0.947358,1.178209,48.230543
0.655652,5336748129.997768,5.93678,50.074996,57.836615
0.409216,6973891552.481254,1.73041,54.599139,54.75267
0.126841,4778106581.66961,6.4023,37.564332,51.274344
0.382023,6416466936.714222,4.38797,53.051101,56.155781
0.752041,4689839810.1546755,11.7096,42.24224,51.884842
0.434745,6726202330.934193,6.92546,57.64047,59.00489
0.77849,1950983126.413866,4.92418,24.546176,49.51924
0.992366,2536282513.0506587,9.42503,22.676613,39.480752
0.56788,4265417439.2823114,8.23034,47.490869,62.226176
0.499473,5029567234.081111,4.68814,50.188761,60.812531
0.297242,4160224660.0421624,5.70512,38.497503,55.596791
0.622558,6656172558.67275,1.04712,56.241514,57.779337
0.776935,2842352055.841391,5.29723,30.606653,49.665998
0.58768,1181085443.354892,2.72165,16.055754,60.273759
0.849642,5069248159.00292,1.32323,37.797078,45.120653
0.647032,2563421859.0782213,4.55711,32.857719,58.135662
0.166496,6623193362.209038,2.2333,45.899882,48.468517
0.791515,2432686817.375403,6.2599,27.781758,48.964965
0.477308,2926418627.6818714,2.54548,32.633048,58.899966
0.96303,2452823326.6691775,2.13978,22.39786,40.486532
0.171626,4517814351.568146,0.873365,26.560765,45.103378
0.932273,6733547346.897642,1.78526,41.040132,42.141259
0.769193,6215466874.937121,0.972517,45.688142,48.807624
0.394223,5389908938.890268,2.84581,46.765542,55.413701
0.89052,3396474971.530286,6.10557,30.244087,44.294417
0.870406,5699816788.414952,1.2091,39.509033,44.200636
0.87659,2326322055.5257587,5.83665,24.985881,44.812149
0.593367,2101876593.9128509,8.57947,31.360767,61.756982
0.965024,6808638319.109324,8.89549,40.101116,40.93252
0.436977,6285959730.266853,1.31649,51.601641,55.468886
0.735099,4846745268.896347,1.9065,42.008786,51.466596
0.647714,4773226097.343124,13.5801,48.737127,59.359576
0.280901,4541566319.040384,11.5739,43.334786,57.231113
0.373344,1031428565.3217232,3.92089,4.248498,55.700351
0.142634,1960390786.7808084,2.9928,3.540991,48.717254
0.111564,3540143788.5760703,2.27913,12.277596,45.960659
0.902406,3350254010.0314717,11.7464,30.061205,44.218118
0.49562,6907618204.711944,7.43862,60.993198,61.586363
0.18935,6536746425.049853,4.04453,47.796915,50.516111
0.500292,2407937860.1211815,1.80243,27.266227,59.032745
0.35077,1945418646.2670064,5.591,20.119085,56.26664
0.949622,5881943576.654366,11.5379,37.475939,41.969692
0.965591,5021628354.172284,3.92395,33.241498,40.576406
0.373493,3645663686.9876375,0.825893,29.034481,51.693496
0.234696,6726392368.732274,1.28306,46.751741,48.475375
0.658584,2549963240.241614,1.96109,30.72266,56.366642
0.204371,5069204767.651344,5.62709,41.857394,52.642831
0.767134,1515344580.0104823,2.21999,19.808435,49.577595
0.338116,3530700797.822599,14.4665,38.567199,58.627612
0.525277,3611063508.398273,1.28853,38.041593,58.995823
0.58368,3175959960.7173705,7.76452,39.922093,61.867465
0.538886,5028654855.430227,14.9386,53.151033,63.304575
0.830162,3583374169.419788,0.907158,31.239865,45.770239
0.403104,4190353787.5231533,2.42541,38.895946,55.316542
0.380732,2648272940.353874,5.32542,28.653447,56.601553
0.218604,2622059873.5417547,6.35692,22.936501,53.211618
0.275731,2612416976.6427307,8.44678,26.902705,56.141267
0.26139,5758976021.198915,3.47841,45.873198,52.900705
0.296339,2834098782.0719647,1.54111,19.752596,51.671256
0.272114,1634011192.885168,4.45965,8.040472,54.09632
0.337871,1536715251.71562,7.69636,15.999862,56.976374
0.707022,6849356852.706874,9.35906,54.111454,54.762975
0.301082,2453278183.3592386,12.1444,28.270533,57.831009
0.887931,3049808246.4607396,9.20257,28.927809,44.604213
0.738123,2020263379.5735717,5.88057,26.456233,52.250238
0.992747,4254350412.658481,1.13262,28.581694,38.699969
0.48793,1503402182.650371,11.4304,24.338816,62.195469
0.957691,4303669596.3557625,10.0158,31.520282,41.422918
0.790532,1751411171.3013358,3.10915,22.028069,48.512321
0.719897,2050448974.4561715,5.9381,27.27577,53.486976
0.893341,4395656035.655304,2.85622,34.051887,43.803387
0.644568,1712302259.2138355,11.2272,27.628956,59.369536
0.208185,1355029525.2140903,8.87892,7.25957,54.100714
0.988445,6532985439.095407,12.0075,37.769322,39.749453
0.255243,2750036128.246122,6.15669,25.579429,54.41585
0.854189,5117504726.298104,14.9709,39.511453,46.327093
0.334214,6743016093.8228245,4.49692,54.007602,55.491023
0.117941,3208684332.0551815,1.59135,6.508827,44.51448
0.834955,5076836414.282786,0.882991,38.047153,45.533681
0.959195,1758101929.586339,5.99533,19.447842,41.125388
0.617426,1957487623.3880606,8.15703,29.731097,60.704235
0.925852,4060556198.7263107,4.58355,31.634983,42.88523
0.344707,4028321591.11015,1.05446,32.134263,51.657144
0.245917,5072903584.314437,0.838915,34.98734,47.531251
0.964501,5969846617.452545,2.69295,37.185544,41.390914
0.158277,2875273117.256489,1.50955,7.703863,46.580689
0.975515,4230185372.6451178,3.0779,29.784654,39.917733
0.618468,4683244678.463192,6.25585,48.551805,60.305428
0.576204,2652488460.4451895,1.10646,30.680781,59.107614
0.222283,5551395433.343668,4.13509,43.858717,51.931198
0.398649,5233244052.284769,1.50426,44.1044,54.013923
0.475632,2896112432.6969004,2.64785,32.428974,58.908265
0.444466,6538678263.6810465,11.1312,58.071276,60.45039
0.429032,4690106834.308997,7.93645,46.653268,59.047397
0.633504,5006391585.783478,10.9596,50.458937,60.105383
0.923802,2605528667.2665696,5.88164,25.225619,43.09586
0.281169,4171538489.988456,1.67931,32.787044,51.421559
0.812046,1507020186.3798437,0.940028,17.667952,46.639166
0.943805,3450186839.4738564,1.64808,27.67005,41.489133
0.439244,5461875212.604227,2.74698,48.946826,57.213674
0.641181,1746580554.5610852,3.95362,25.377063,58.361529
0.322894,6316633858.374893,6.12541,52.591449,56.203485
0.548513,5046467174.543688,1.10986,48.225985,59.083964
0.660765,1037818976.3928297,2.6534,14.923945,56.56044
0.687129,1255810181.3449717,2.52294,18.036067,54.714872
0.165438,3215749842.3536816,3.49342,22.127109,50.073953
0.17892,2085156156.2494464,1.98686,3.861397,48.100577
0.707878,5515008232.964305,6.46093,48.023538,54.352553
0.149983,4758740353.067957,0.835921,26.5651,43.728666
0.325635,4696951726.684013,1.02472,36.5704,51.167447
0.866351,6752466105.585186,3.30942,44.049907,44.924741
0.634133,1241473386.9554899,2.43835,17.531951,58.217665
0.169356,3552839868.1194897,5.74528,29.287672,52.038967
0.469224,4335897966.436876,6.74909,45.791281,60.509596
0.446159,3902884482.5988035,1.32178,36.7706,55.973802
0.953026,4375240782.177305,1.05432,30.882993,40.778615
0.411536,6661167962.973442,7.87956,56.573747,58.340103
0.529558,2443606387.7902303,1.58559,28.318153,59.440303
0.455207,6042690396.208549,2.75299,52.990707,58.023923
0.594853,3253483772.841209,0.834351,35.416884,58.431019
0.581141,3738190744.714442,7.70746,43.84583,61.909827
0.872921,1693159377.0946589,2.43535,19.95587,44.485727
0.928031,6453990486.166037,1.67979,40.140595,42.323326
0.11851,5620367796.8309765,7.08297,43.262329,51.43132
0.323185,6316147465.184066,4.4614,51.669148,55.329892
0.620544,2711181013.608391,1.57689,32.300688,58.411572
0.626381,1044691280.2868448,0.95181,7.802979,57.46368
0.186097,5423779173.509969,1.01946,35.166043,45.47934
0.400042,2408674877.728559,11.107,30.474248,58.772687
0.584192,4682282450.366135,2.05628,47.366061,59.932295
0.546212,2792061991.168068,2.09787,33.203,60.117489
0.812186,6738608816.416828,3.82105,46.613558,47.583987
0.600614,6170644553.774081,0.936025,54.286266,58.462193
0.712418,6997389794.508056,2.20962,53.042546,53.042546
0.265717,6125857362.611269,1.82555,46.036392,51.047749
0.210562,1825481008.876709,14.3928,19.445172,55.605579
0.649103,3238821668.4826,2.99977,37.014888,57.50303
0.68011,1981883520.9250984,0.986888,23.636803,54.178918
0.731249,1827138637.126128,12.1564,26.436536,53.354136
0.140935,6803834246.078225,4.24177,48.986626,50.040585
0.867531,2257684208.164666,0.921915,22.871331,44.162195
0.483393,2219792529.2635126,14.2167,32.572547,62.472879
0.575022,1990883100.1728084,2.56466,26.5272,60.385897
0.326507,1359267568.3089356,1.68221,2.628483,52.625923
0.321688,6370149191.237786,7.3421,53.34913,56.691063
0.445624,5664323185.14504,11.9931,53.857513,60.657026
0.980664,4371282458.538719,14.8017,30.766109,40.223097
0.603585,1452427073.6816027,2.30907,20.023716,59.626967
0.401803,2427927294.034093,5.51162,27.585475,57.201922
0.885697,4526018743.021629,0.980163,34.130748,43.518616
0.172127,6930840342.633367,1.05623,45.453974,45.853544
0.731771,3023160900.2423477,3.71555,32.895018,52.27329
0.961003,4218188529.415933,1.83901,30.183491,40.543773
0.199685,5183137593.800207,6.56117,43.077408,53.093544
0.652714,1048348729.2725804,1.27587,11.438333,56.260581
0.147199,6716539181.593727,12.472,52.910808,54.269777
0.979356,1634883618.362289,4.64359,17.913129,39.864313
0.144451,2075777185.242373,14.4824,18.561191,54.74288
0.758473,4472341649.211292,4.86054,39.978112,50.744031
0.586481,5181120507.759958,2.63538,50.702699,60.250421
0.543524,1920234852.6812882,1.75418,23.320464,59.798509
0.583533,2617446117.943879,1.22191,30.805137,59.176488
0.556172,6560543225.250284,5.59923,59.577091,61.719619
0.281016,6186841769.532707,2.60687,48.300658,52.783261
0.696424,1953560463.493515,1.3402,23.871452,53.496517
0.966638,4112237134.981059,9.85659,30.339516,40.875538
0.274674,6422341628.261824,3.50726,50.230459,53.457436
0.91628,1489893575.4643793,10.3149,19.342076,43.689495
0.905299,6990360250.735093,11.3716,44.088553,44.124141
0.231936,4684642547.188314,2.13184,35.703451,50.078678
0.151829,6568279174.915715,7.32723,50.192941,52.445074
0.975765,3407215556.051101,8.37612,27.057706,40.284162
0.602535,4361592469.1542015,4.94509,46.663686,60.703629
0.252949,3755859225.317008,1.96164,28.712016,50.705667
0.865242,2777867351.8246017,9.95788,28.263005,45.587886
0.637897,6601123065.96267,1.43742,55.549252,57.338188
0.930049,5989207095.025598,10.389,39.087585,43.043917
0.414859,3819223480.160755,10.8513,41.490074,59.177527
0.745705,6413076278.096747,2.11315,48.49532,50.874808
0.594214,4347960054.696825,4.45329,46.569613,60.817417
0.807564,3547358437.549196,1.60957,32.278425,47.218454
0.252582,4947590106.389729,1.16285,35.929463,48.960953
0.354031,1601625279.8884077,1.52077,4.493959,52.86447
0.568897,2727318445.87428,6.80594,36.186224,61.924123
0.375027,1944483521.7438889,8.56177,23.61475,57.655942
0.296081,2994752233.591793,3.00271,25.767979,53.678592
0.230479,2725615907.921125,1.91166,14.898626,49.659293
0.200354,3558750437.355667,6.70098,31.750333,53.212619
0.870602,1330653862.0027661,5.6131,18.280761,45.039101
0.706309,3838992749.9315896,2.63689,38.356569,53.587075
0.138212,1650685211.3016462,10.3132,7.626512,53.359746
0.600577,5554669635.871272,1.74257,51.901926,59.332034
0.676108,4228974853.922851,2.10821,41.599875,55.254789
0.799475,3271272521.08038,2.16843,31.283455,47.811548
0.909248,6470838243.951476,5.94353,41.772843,43.687382
0.61448,3820778684.5553217,2.86718,41.928808,59.483867
0.215679,5709879173.324859,1.85802,41.543218,49.111156
0.167792,5194496850.042773,3.06932,38.49408,49.71966
0.263577,4815814284.431944,2.88198,39.383447,52.403395
0.760071,3577198810.1701674,1.67285,34.140901,49.781056
0.830614,4693362975.194522,2.31782,37.260186,46.347093
0.66746,3411080486.5694814,14.9029,40.02776,57.98037
0.477561,6704010296.955311,13.5038,60.614649,62.1886
0.152132,3071826910.0331793,3.84682,19.916483,50.051767
0.222234,5349338568.562417,3.96775,42.447479,51.796757
0.339763,6411081544.682201,4.66391,52.467763,55.656874
0.659421,6689948969.738969,1.37795,54.579093,55.907166
0.716029,4218630978.3713913,2.11908,39.798161,52.778053
0.424785,3786011018.361251,3.64806,38.207265,57.146605
0.654149,6007073309.497929,1.93512,52.059976,56.650754
0.728637,3041491539.070819,2.0225,32.259702,51.934477
0.788166,6673181478.2685375,7.39623,48.043054,49.270209
0.563427,2911486124.1539383,1.87825,34.307056,59.986073
0.760328,5380764475.856446,6.71173,44.339223,50.883896
0.73736,6541393774.540727,4.66718,50.293736,52.10174
0.425256,1265377256.7576275,8.45751,16.894338,59.025988
0.431313,6656943923.918926,1.49685,53.587302,55.459224
0.440629,6168478523.078116,1.10282,50.745225,55.271078
0.47953,3284221822.652678,3.26927,36.574821,59.489797
0.685399,6717328308.492091,14.4641,55.497551,56.623154
0.763303,3028095297.8004427,10.6819,33.08035,51.059424
0.658761,4362506750.171898,4.36825,44.248434,57.26499
0.706447,1017117278.5233961,5.911,17.430915,54.358396
0.858666,5764867646.471771,2.92394,40.697913,45.185497
0.741667,6123891399.594312,7.37134,48.647575,52.204129
0.518437,4049571257.2277627,12.076,46.51859,62.826679
0.415057,5407497438.351404,3.43404,48.165784,56.588317
0.184312,4706022624.484825,10.3293,40.890543,53.635188
0.825262,3955214238.5631156,1.019,33.389952,46.073641
0.997482,1128584594.609588,4.63799,14.223685,39.013399
0.672227,1672994386.127162,6.36239,25.200576,56.713759
0.292115,1337697503.1806595,1.92562,2.374417,52.22482
0.73405,3261133791.495413,5.18255,34.740456,52.415506
0.693051,3035051125.283042,3.64828,34.342721,54.711504
0.11124,3034842187.37445,1.36665,3.902399,43.294497
0.344003,4563986729.715629,0.890186,35.651577,51.165045
0.716551,1690814090.720367,3.60134,23.265426,53.241639
0.271008,2855765965.1124563,9.83942,29.947341,56.432803
0.707607,6366309112.820372,2.50665,50.799048,53.459459
0.77311,2898334476.7005672,10.0193,31.836651,50.385834
0.189549,1320736968.1226878,2.04504,1.34063,48.13597
0.288429,3717167245.395285,7.05581,35.93179,55.998837
0.231046,2689713688.025552,2.34057,16.336362,50.355025
0.706927,1592010848.7724345,0.955038,19.245067,52.562929
0.366656,1991149205.7863517,2.4266,15.325646,54.353249
0.636543,3911461436.5758505,0.919055,39.95836,56.862922
0.632805,5223086240.012535,10.9677,51.668675,60.152328
0.483924,5727032042.220854,13.1139,55.80826,62.338302
0.141953,5820891083.242627,6.49096,45.252969,51.720753
0.632623,2891678568.629807,9.95809,37.415362,60.047333
0.482359,4078435701.7513494,1.59612,40.606654,58.180256
0.878635,6201418009.709053,3.7597,41.709758,44.493878
0.345176,5461044610.258961,2.70978,45.680649,54.269774
0.271466,3192819213.260858,3.31057,27.099289,53.15723
0.730388,1986473036.4953322,1.16624,23.446116,51.328343
0.748973,1825493041.3302972,8.55425,25.301244,51.834919
0.799984,4288727330.2099814,10.8003,37.967031,48.912108
0.797043,5096867446.092466,3.05645,40.574245,48.169664
0.386527,3601388091.5177255,2.21401,33.377782,54.58564
0.674555,2863689947.625534,11.8775,35.856279,57.210464
0.844017,5774834149.042068,0.813348,40.449787,45.075529
0.518632,5486508704.559641,1.70934,51.107733,59.367363
0.55145,2049109966.6471713,1.7332,25.175726,59.838373
0.832761,5289802053.419163,9.69075,40.758848,47.141529
0.22417,4311025822.00452,14.209,40.950589,55.835133
0.77516,3041011624.082407,8.94458,32.448241,50.173156
0.125827,5004318267.769654,3.86476,36.236041,49.134541
0.541705,6997156365.666236,6.69594,62.00357,62.00357
0.859483,2615098741.8180947,4.37911,26.789184,45.38091
0.818538,4315552162.5717945,6.44676,36.888747,47.610899
0.299858,2447087949.67085,1.61881,14.704389,51.921561
0.943986,4128891178.1163163,5.99837,31.270683,42.030106
0.123063,4050316002.044173,1.8611,21.326303,45.701254
0.672051,1033277369.6324477,8.08354,18.810414,56.984863
0.396702,1442170647.8645463,0.944486,2.756836,52.793879
0.631253,3321946179.549158,9.92617,40.451296,60.132741
0.855753,6656493557.743502,14.9222,45.110858,46.250088
0.959789,4116982008.618914,1.04807,29.554038,40.387981
0.593439,3621798367.718011,8.30133,43.083785,61.708607
0.471453,5785882901.881886,1.08878,50.133262,56.899049
0.943739,4683014071.654856,3.63107,33.127015,41.829875
0.955429,6498680624.513711,1.61786,38.698836,40.815841
0.399597,4035894372.843915,11.2244,42.508206,58.785393
0.690598,3913736251.14173,12.5004,41.61551,56.114126
0.215966,6018627173.635181,1.69408,43.063952,48.800913
0.165152,1640885488.7150335,13.206,12.04952,54.710243
0.460935,2260488298.772379,1.5016,22.491448,57.035199
0.571315,3522632838.68735,0.883197,37.522372,58.790063
0.420581,5609719820.344855,5.30028,50.588067,57.796185
0.218374,6743221715.835566,0.874318,44.842787,46.541885
0.443774,4884223769.478597,2.2803,45.063016,57.038216
0.318096,2854149687.0763955,1.33176,20.285319,51.771435
0.59546,6933419421.050942,8.04495,61.29729,61.603841
0.365039,2561668898.487555,1.32058,19.217505,52.724333
0.733753,1717034521.5100095,3.97453,23.430796,52.201621
0.443678,1387913057.5126152,9.55443,20.335676,60.093369
0.161075,2291593126.1089425,1.25339,2.82109,45.949779
0.504427,5818229672.493205,1.92621,52.807001,59.26296
0.596043,2614949322.5937014,1.59157,31.548218,59.323273
0.398982,6912649742.900744,10.605,58.224664,58.638475
0.337206,4507532988.131539,5.55725,41.827967,56.09802
0.258457,2148794045.2430673,11.7982,23.520174,56.509555
0.226408,2461835777.4936504,5.6909,20.555849,53.072094
0.53444,6778089625.756386,3.59519,59.745939,60.916116
0.850655,6071693567.353754,12.428,43.139091,46.393782
0.886041,3137667121.615863,2.79015,28.485843,44.053599
0.562547,2943988302.598791,3.0667,35.837788,60.754324
0.879188,3562215797.2314115,4.78143,31.139618,44.600905
0.998464,4681941086.856731,1.54736,29.995726,38.586805
0.634513,2362556290.469186,2.69282,30.361876,58.317368
0.130195,6990951491.640214,2.14061,46.725491,46.783798
0.685742,2359947986.22042,1.96377,28.484665,54.544364
0.742825,3959871594.4075723,14.8919,39.443438,52.715834
0.356067,3291844957.6226554,1.20575,26.647025,52.276309
0.574499,4448445447.727877,11.2398,49.091794,62.588648
0.970511,1378092277.018945,14.5681,17.539578,40.793861
0.812637,5667546498.579862,9.96868,43.190548,48.205451
0.723081,3173444280.367428,1.8195,33.191215,52.192633
0.163779,1416731425.7540603,3.09726,2.030076,49.560641
0.210059,1214141573.7638898,5.77402,3.753,52.760432
0.583693,4257220992.5974016,4.36694,46.10797,61.035783
0.745149,4221684137.2452693,3.50196,39.020465,51.339095
0.265039,6886743220.409151,1.14174,48.794283,49.494565
0.559344,6753399398.199982,1.40594,58.274876,59.530006
0.609654,2474119750.903322,9.11335,34.576524,61.234651
0.356734,4259241176.6491227,2.95389,38.493738,54.683839
0.994319,1006819413.4686732,7.65003,13.862014,39.320583
0.168329,5914113754.741302,8.23377,47.005637,53.225347
0.34332,5867073702.95466,1.03266,44.983683,51.56882
0.986643,1117909858.469051,1.14459,13.034899,38.976652
0.745005,5635416416.975323,11.1251,46.834857,52.324431
0.786551,4628083539.517483,6.7046,39.67414,49.287561
0.27488,1985861340.2438343,3.27303,11.229342,53.252815
0.891462,5944085574.093933,4.29274,40.355648,44.078801
0.613697,1510436436.059929,0.929048,17.329271,58.016556
0.382052,3299604355.828053,4.1898,33.377915,56.042589
0.678617,6388701460.214374,1.15079,51.71388,54.438668
0.104094,3991894596.5022697,1.09756,8.331682,41.381859
0.478575,4207135065.9354877,5.39948,44.745635,60.442406
0.378592,1941283871.9845085,6.27693,21.964118,56.960147
0.228567,2819256206.011573,5.00946,23.875466,52.735305
0.177007,6194708703.86924,3.12133,44.88196,49.79662
0.35566,6255771078.816171,3.53992,51.178709,55.139714
0.911829,3848645474.6770854,4.18602,31.282094,43.430457
0.595355,4213903237.884692,8.10365,46.80043,61.617131
0.181804,3617282902.117184,0.836196,15.451722,44.740451
0.275968,2930642648.1782045,2.01431,21.577147,51.788223
0.871958,1224531336.877249,7.9384,17.847524,45.171671
0.266341,2480817169.3039217,13.0421,27.77247,57.099247
0.562068,6293192801.279649,0.83914,55.010045,58.711726
0.720807,2598849141.3734136,2.05349,29.537449,52.448326
0.981603,3748293997.054169,3.55818,27.732105,39.646005
0.966084,3768349072.8809757,4.13532,28.598641,40.568782
0.579654,6129487451.313113,0.863228,54.244911,58.702694
0.306325,6812513839.102592,7.74763,55.503865,56.64236
0.706173,2502573831.629374,4.90102,30.721365,54.194237
0.167153,5772261927.336593,11.9268,47.595775,54.429067
0.567071,6922860808.800321,2.65324,60.09954,60.506993
0.224944,2525965775.42817,1.78117,10.007411,49.224355
0.188494,1358899034.5567312,4.41085,3.044792,50.792127
0.6411,6455657586.210479,0.836921,53.925436,56.481602
0.57945,6336919750.253389,3.71689,57.603495,60.87621
0.924725,3207637477.1135993,3.63769,27.809022,42.832474
0.918699,2239690481.505638,11.0259,23.896207,43.617862
0.63292,4170825316.0443454,1.86005,42.901033,57.952953
0.170979,6050487049.693423,14.5196,49.891131,55.184277
0.751223,4999920888.309328,10.397,43.589931,51.843987
0.324059,6848265112.920809,4.80414,54.728234,55.546657
0.923532,4701701504.999401,13.3413,34.924414,43.481829
0.450777,3508224185.7259364,2.51307,36.190499,57.607349
0.963335,1503968163.193546,1.16055,16.280593,40.225528
0.958435,3458277218.932115,2.23277,27.293464,40.771895
0.907451,4860049050.722231,11.4445,36.202999,44.060605
0.103754,6100957038.051035,1.58936,36.915916,43.548243
0.591338,3611544474.1543922,5.7104,42.295352,61.241226
0.604091,2705224400.4020963,5.50831,35.3877,60.793376
0.813068,6302401349.727539,11.2483,45.684905,48.263963
0.29326,5154240926.673825,2.05203,41.311914,52.45685
0.840032,4967457614.824041,2.70608,38.25616,45.991874
0.211399,5767265950.288267,13.7191,49.141779,55.469621
0.877124,3619765039.835523,1.37814,30.554877,44.012349
0.571277,2944276804.8876925,0.990737,32.977322,58.967954
0.454965,2015035878.8044615,11.2337,28.816409,60.930687
0.889975,5281383279.630018,2.55066,37.676745,43.86476
0.997186,5352158084.056497,11.7368,33.230696,39.354906
0.101539,2109833359.0945704,13.1863,10.281634,54.572447
0.408729,5494649936.709458,10.6971,51.341992,58.937598
0.466092,4500584934.313963,1.20267,42.012795,56.835882
0.844539,3332317538.194243,3.00577,30.643258,45.842811
0.824832,5551184165.957446,10.2269,42.170835,47.586353
0.857824,3229150453.810336,0.857449,28.682369,44.515135
0.168189,1291332297.76308,14.0296,7.897063,55.00553
0.878354,3722411723.5602603,7.74093,32.291896,44.892175
0.463677,1944818224.3128314,4.65339,24.385303,59.516964
0.778998,3135828786.464169,2.15884,31.193773,48.867727
0.244455,6450319089.564068,5.11159,50.387363,53.395334
0.437895,2153198108.13448,1.3673,18.817193,55.601733
0.193635,2935186207.465345,7.94613,26.418266,52.972044
0.381449,1289830820.6231742,2.82896,5.446909,55.061095
0.221571,3900368889.745999,2.16287,28.96269,49.775927
0.970822,1168919009.7587857,14.0706,16.101422,40.762777
0.499923,6320067812.231636,3.07592,56.511945,60.033331
0.454501,5653028757.0116005,1.04405,48.354902,55.915619
0.634103,3110051989.9394584,8.10342,38.497852,59.697605
0.951968,5769125332.972997,4.71479,36.588422,41.459452
0.364848,6638129876.859735,0.973787,49.806975,51.902876
0.172323,2967342467.012359,3.79459,20.434724,50.608899
0.410937,4284428215.7287636,3.71689,41.196513,56.605681
0.778005,1068994756.4878086,5.56421,17.050637,49.640956
0.910237,3118742351.61613,1.35697,27.141927,42.94044
0.345118,2359003327.769065,6.92111,25.892185,56.763685
0.819413,1387013693.6703525,10.5755,20.502855,47.888453
0.979002,6523502744.557872,8.00574,38.047271,40.087404
0.868664,5685585982.705395,11.2283,40.912943,45.503095
0.283453,6715029141.5007715,2.0145,50.31104,52.073539
0.453518,4587919577.35111,4.78127,45.738706,59.098037
0.998338,6969407205.754021,2.84152,38.681021,38.806791
0.178797,4144807912.5434446,1.49861,26.518784,47.055908
0.909948,3767743450.376607,3.99388,30.984197,43.471959
0.760581,4690026220.263365,5.14758,40.9576,50.65414
0.897735,1198156452.1947823,11.0787,17.700099,44.329978
0.239073,2753998840.1324534,9.22397,27.311711,55.014689
0.391317,6187111157.708912,0.96218,48.123683,52.649102
0.561198,5359734722.858611,5.9442,53.357534,61.78864
0.819874,4170712169.426333,0.962671,34.503368,46.288654
0.347129,5802817248.409404,3.82106,48.697951,55.218354
0.862649,2371556553.5830054,7.0858,25.729827,45.513364
0.313199,5047094075.348505,13.4963,47.695949,58.274559
0.583975,6721280290.147916,3.75009,59.525399,60.809719
0.235999,3677461802.4927115,1.7053,26.144925,49.494111
0.999869,1880521007.2980342,1.318,17.875029,38.47974
0.488708,4982601489.243128,0.975006,45.770632,57.452935
0.430464,4052390958.022704,1.19866,36.70129,54.91059
0.522025,6625302681.965784,8.40775,60.370729,62.238211
0.976451,6932411087.192764,13.8483,40.132384,40.432193
0.517645,5312405528.773907,1.95653,50.350439,59.591072
0.630061,3318217104.907512,1.64231,37.089134,57.961228
0.548493,1108542837.2490427,5.86196,17.50888,61.802355
0.213454,3246955445.521625,2.45473,23.086312,50.009431
0.609112,4116975676.62063,2.43346,43.795631,59.495073
0.440389,5605397629.841966,1.01424,47.290518,55.070331
0.730265,2797157490.720502,4.93168,31.978378,52.624881
0.680339,6336216377.259643,5.37074,53.122942,55.958394
0.925501,3976961297.220478,9.53855,31.784367,43.236885
0.142511,3636609296.03007,1.45906,16.793527,45.727249
0.976159,1646150269.1162398,0.913316,16.823054,39.421245
0.639085,3198265763.557031,8.37477,38.969874,59.405544
0.859897,3938500857.809682,9.19379,34.0301,45.785698
0.781179,2574093427.610979,4.28421,28.486534,49.259106
0.975541,2525352895.5037546,0.818598,21.73787,39.411891
0.683398,4247516091.2387757,1.82263,41.209535,54.617623
0.84349,4215352050.051869,6.52725,35.550558,46.361817
0.290382,6146253000.812032,1.40748,46.299513,51.205252
0.427835,6244975994.49763,2.10213,51.984654,56.049694
0.896293,6491256537.617378,1.20184,41.502428,43.26271
0.479521,3647175428.8407435,1.15264,36.224866,57.399601
0.673342,1843380274.108666,3.32269,25.306507,55.933995
0.274336,6545967709.634389,3.74836,51.08917,53.646891
0.452783,3809182558.887243,1.06138,35.738588,55.858069
0.254072,1765426420.096423,2.18659,4.393888,51.107097
0.468786,1146175822.9539094,3.46051,9.470505,59.144685
0.725252,3464257278.338374,3.1737,35.632421,52.559542
0.260316,3083598848.6736875,6.4347,29.2019,54.75582
0.237953,6704039299.634096,1.56303,47.41878,49.283934
0.872698,3038357529.0978813,3.48536,28.529027,44.690414
0.105033,3303863763.680868,1.94338,6.598743,44.679146
0.624042,5782804382.501182,1.06949,51.594523,57.733538
0.415075,6168259357.107449,12.9151,55.432612,59.571801
0.146985,4416641949.250628,2.05351,29.15862,47.379494
0.878386,5630075581.676539,1.96644,39.282753,44.156526
0.653693,5899753872.657667,7.28271,53.222227,58.210083
0.661206,4113402936.0577083,11.3696,44.088118,58.159629
0.619818,6225452699.766937,8.37707,57.00358,60.60723
0.589871,5839477063.361343,1.3885,53.218643,59.260031
0.34237,2433891017.1805553,8.68243,27.650659,57.33248
0.4231,4593727367.211681,3.54717,43.539492,57.007416
0.655137,3016604791.936027,7.45416,36.899581,58.133635
0.878997,1530529094.5858102,0.950385,17.454041,43.742155
0.655345,6687459271.234963,9.84527,57.159371,58.434486
0.676002,2461582921.3494577,3.66453,30.79568,55.854524
0.724586,4556009602.509178,6.67546,42.490322,53.278623
