462639 100
0 0.001 10123 5 8
0 -4.33612110265e+01  1.98491405683e-01 -4.42091399662e-01  1.14437857146e+01
#      ^^ E0 ^^          ^^ Lx0 ^^          ^^ Ly0 ^^          ^^ Lz0 ^^
#
# HNBody system energy/angular momentum conservation file.
#
#
# Column order: t      (E-E0)/E0   (Lx-Lx0)/L0   (Ly-Ly0)/L0   (Lz-Lz0)/L0
#
         2682.595   3.439587e-09 -7.110523e-11  2.588747e-11 -1.309218e-09
         2692.718   3.452562e-09 -7.138080e-11  2.599970e-11 -1.314156e-09
         2702.841   3.465547e-09 -7.165663e-11  2.611211e-11 -1.319098e-09
         2712.964   3.478515e-09 -7.193214e-11  2.622455e-11 -1.324034e-09
         2723.087   3.491509e-09 -7.220816e-11  2.633727e-11 -1.328978e-09
          2733.21   3.504475e-09 -7.248370e-11  2.644995e-11 -1.333914e-09
         2743.333   3.517469e-09 -7.275984e-11  2.656290e-11 -1.338858e-09
         2753.456   3.530434e-09 -7.303552e-11  2.667575e-11 -1.343794e-09
         2763.579   3.543424e-09 -7.331172e-11  2.678887e-11 -1.348736e-09
         2773.702   3.556394e-09 -7.358759e-11  2.690197e-11 -1.353672e-09
         2783.825   3.569376e-09 -7.386376e-11  2.701528e-11 -1.358613e-09
         2793.948   3.582354e-09 -7.413985e-11  2.712867e-11 -1.363552e-09
         2804.071   3.595331e-09 -7.441594e-11  2.724219e-11 -1.368492e-09
         2814.194   3.608319e-09 -7.469230e-11  2.735589e-11 -1.373434e-09
         2824.317   3.621288e-09 -7.496835e-11  2.746960e-11 -1.378370e-09
          2834.44   3.634280e-09 -7.524490e-11  2.758353e-11 -1.383314e-09
         2844.563   3.647244e-09 -7.552099e-11  2.769739e-11 -1.388248e-09
         2854.686   3.660236e-09 -7.579769e-11  2.781154e-11 -1.393192e-09
         2864.809   3.673201e-09 -7.607389e-11  2.792563e-11 -1.398127e-09
         2874.932   3.686191e-09 -7.635060e-11  2.804001e-11 -1.403070e-09
         2885.055   3.699163e-09 -7.662700e-11  2.815439e-11 -1.408007e-09
         2895.178   3.712147e-09 -7.690367e-11  2.826899e-11 -1.412948e-09
         2905.301   3.725126e-09 -7.718030e-11  2.838366e-11 -1.417888e-09
         2915.424   3.738101e-09 -7.745693e-11  2.849839e-11 -1.422826e-09
         2925.547   3.751087e-09 -7.773382e-11  2.861330e-11 -1.427767e-09
          2935.67   3.764054e-09 -7.801041e-11  2.872819e-11 -1.432703e-09
         2945.793   3.777046e-09 -7.828750e-11  2.884334e-11 -1.437646e-09
         2955.916   3.790010e-09 -7.856411e-11  2.895846e-11 -1.442581e-09
         2966.039   3.803004e-09 -7.884132e-11  2.907389e-11 -1.447525e-09
